date;firstname;middlename;lastname;city;country
1985-11-07;Carolina;Daphne;Lemuela;Valencia;Mexico
1987-10-30;Constance;Aleyna;Podvin;Istanbul;Estonia
1991-04-12;Natka;Hayden;Juliet;Malacca Town;Uruguay
1987-07-19;Jacquetta;Inaya;Vary;Jersey City;Italy
1994-09-30;Edyth;Maeve;Standing;Ambon;Iceland
1993-10-07;Ginnie;Lakelynn;Stover;Lomé;Bulgaria
1985-02-18;Ellette;Inaya;Jobi;Tokyo;Angola
1994-01-10;Kimmy;Emryn;Jobi;Gangtok;Marshall Islands
1998-02-27;Karena;Rylee;Berne;Hiroshima;Cayman Islands
1996-03-26;Perry;Hayden;Screens;San Francisco;Jordan
1990-04-20;Raquela;Millie;Uird;Livingstone;Algeria
1986-10-24;Sidoney;Lyla;Lilybelle;Madrid;Wallis and Futuna
1990-12-01;Wynne;Blessing;Hoban;Moroni;Slovenia
1992-08-30;Jemie;River;O'Carroll;Moscow;Ethiopia
1987-11-23;Trudie;Rylee;Talia;Horta (Azores);Zimbabwe
1994-05-16;Atlanta;Miley;Ochs;Dibrugarh;China
1999-06-10;Zsa Zsa;Remi;Bonilla;San Diego;Gibraltar
1990-02-06;Jan;Aylani;Klotz;Virginia Beach;Venezuela
1997-06-14;Darlleen;Ophelia;Lymann;Adak;Samoa
1987-06-27;Dede;Millie;Camden;Honolulu;Armenia
1996-02-21;Chastity;Lakelynn;Helve;Vancouver;Slovenia
1989-10-25;Mahalia;Clara;Elsinore;St. George's;Colombia
1993-01-09;Kristina;Kya;Lail;Nizhny Novgorod;Uganda
1998-11-13;Adore;Aria;Vins;Chihuahua;Guyana
1999-06-16;Alia;Aurelia;Telfer;Malé;Mauritius
1985-01-18;Tina;Elowyn;Sacken;Vitória;Micronesia, Federated States of
1991-07-25;Hildegaard;Imogen;Loring;Shenzhen;Albania
1994-02-14;Natka;Remi;Redmond;Veracruz;Slovenia
1994-10-19;Celestyna;Inaya;Shaddock;Hyderabad;Guinea
1995-09-03;Paule;Ailany;Karna;Cusco;Sudan
1994-05-01;Sam;Maisy;Rooney;Novosibirsk;Guernsey
1992-07-20;Marita;Rowan;Denis;Chennai;Austria
1998-08-28;Albertina;Miley;Friede;Moscow;Mali
1993-08-12;Beatriz;Blessing;Gaulin;Winnipeg;Saint Helena
1992-12-07;Ulrike;Noelle;Hachmin;Basra;Malaysia
1988-12-31;Dulcinea;Eliana;Marcellus;Casablanca;Mexico
1994-08-09;Keelia;Aleyna;Peg;Monterrey;Congo
1995-12-23;Dorothy;Dania;Bultman;Luanda;Tajikistan
1985-12-22;Caryl;Alitzel;Stover;Sarajevo;Armenia
1992-05-06;Rosabelle;Lyla;Bates;Bahía Blanca;Belarus
1998-12-03;Ezmeralda;Dania;Bivins;Shanghai;Guyana
1992-03-01;Priscilla;Remi;Kravits;Fredericton;Cook Islands
1989-02-22;Georgetta;Reese;Telfer;Kota Bharu;Sudan
1986-04-23;Jacquetta;Zaya;Dowski;Nagpur;Jamaica
1992-03-29;Gwenneth;Blessing;Lea;Naples;Fiji
1993-10-22;Benita;Imogen;Weitman;Buenos Aires;Poland
1996-06-20;Joelly;Parker;Iphlgenia;Kunming;Tunisia
1990-05-23;Christian;Malia;Reneta;Providence;Hungary
1997-01-10;Ottilie;Inaya;Glenden;Indianapolis;Montserrat
1987-02-10;Gretal;Andie;Baylor;Luanda;Mali
1999-10-10;Raina;Imogen;Israeli;Niamey;French Guiana
1987-02-06;Alejandra;Kai;Skurnik;Bandung;Chile
1991-08-27;Amelia;Kya;Timon;Berlin;Tokelau
1989-10-28;Carolina;Arabella;Idelia;Pyongyang;Bulgaria
1996-07-21;Hyacinthe;Kaeli;Modie;Yogyakarta (city);Ukraine
1997-04-27;Phedra;Kai;Dominy;Basra;El Salvador
1993-01-09;Minne;Andie;Aprile;Cotonou;Finland
1997-12-03;Hannis;Emryn;Richers;Townsville;Falkland Islands (Malvinas)
1996-06-02;Andeee;Eliana;Morehouse;Kiev;British Indian Ocean Territory
1990-05-01;Marleah;Azari;Afton;Caracas;Lithuania
1999-07-06;Cristine;Clara;Cullin;Paris;Syrian Arab Republic
1994-02-11;Evaleen;Hayden;Leler;Amritsar;Maldives
1991-05-23;Peri;Lyla;Redmond;Tianjin;Timor-Leste
1995-12-21;Beatriz;Rose;Halla;Stanley;Mozambique
1989-03-10;Hyacinthe;River;Gregrory;Providence;Burkina Faso
1991-01-24;Aeriela;Ophelia;Colleen;Horta (Azores);Fiji
1986-03-12;Mathilda;Clara;Rurik;Wellington;Finland
1995-05-03;Elbertina;Adhara;Bach;Kandy;Gambia
1993-02-11;Livvyy;Aria;Ovid;Saint-Denis;Namibia
1998-11-09;Sandie;Hayden;Lymann;Palikir;Viet Nam
1987-04-27;Peri;Ainara;Bonilla;Tegucigalpa;Lesotho
1992-09-02;Lexine;Miller;Faso;Anadyr (town);Faroe Islands
1986-06-28;Kaja;Rowan;Odysseus;Baltimore;Mali
1988-01-02;Riannon;Ivey;Lipson;Wollongong;Sweden
1991-04-20;Britte;Rowan;Sothena;Belfast;Lebanon
1998-04-03;Agathe;Kya;Seligman;Madrid;Benin
1993-12-24;Amii;Elowyn;Graig;Banda Aceh;Kyrgyzstan
1993-07-05;Chickie;Miley;Moina;Norilsk;New Caledonia
1998-07-25;Roz;Azari;Oriana;Porto Velho;Turks and Caicos Islands
1997-04-03;Merle;Tallulah;Truc;Dakar;Benin
1996-07-22;Jsandye;Daphne;Aprile;Bandung;Bulgaria
1986-11-29;Vevay;Arabella;Telfer;St. Louis;Sierra Leone
1987-06-28;Chloris;Lakelynn;Pattin;Damascus;Faroe Islands
1988-02-14;Sallie;Gianna;Maiah;Arequipa;Angola
1985-04-10;Tatiania;Elowyn;Pascia;Rabi Island;Brazil
1999-06-01;Adelle;Clara;Mehalek;Nouakchott;Maldives
1999-03-08;Sam;Scottie;Rudolph;Kabul;Morocco
1986-05-05;Robbi;Maeve;Heisel;Malacca Town;Tanzania, United Republic of
1993-09-18;Joeann;Halo;Tound;Pekanbaru;Jamaica
1991-01-21;Nananne;Ophelia;Loeb;Porto-Novo;Bouvet Island
1995-11-17;Marika;Daphne;Afton;Douglas;Cyprus
1989-09-26;Carolina;Avani;Hedve;Chiang Mai;"Lao People""S Democratic Republic"
1987-04-14;Etta;Eliana;Willie;Dakar;British Indian Ocean Territory
1998-07-14;Anallese;Avani;Linskey;Calgary;Greece
1997-05-10;Justinn;Aylani;Karylin;Bandung;Brunei Darussalam
1991-12-01;Melodie;Clara;Autrey;Ankara;Equatorial Guinea
1996-04-27;Ardeen;Elowyn;Artie;Wichita;Malawi
1995-05-11;Ernesta;Daphne;Adamsen;Puebla;Angola
1993-04-08;Shaine;Halo;Bohlin;Porto Velho;Timor-Leste
1989-09-29;Deloria;Parker;Philipp;Houston;Comoros
1985-02-07;Lyssa;Clara;Mintz;Samara;Germany
1994-09-28;Sophia;Maeve;Stoller;Samara;Switzerland
1993-08-08;Moyna;Remi;Jeanne;Baku;Luxembourg
1999-04-21;Rosanne;Blessing;Agle;Batticaloa;Sweden
1995-12-02;Millie;Dania;MacIntosh;Vaduz;Bouvet Island
1987-12-06;Tamqrah;Imogen;Vilma;Miami;Isle of Man
1995-08-30;Tera;Blessing;Celestine;Changchun;Kenya
1987-10-04;Penelopa;Eliana;Koehler;Calgary;Samoa
1992-11-04;Ronna;Emryn;Granoff;Harare;Iceland
1987-08-13;Elise;Aleyna;Crudden;Riyadh;Montserrat
1997-05-11;Pollyanna;Reese;Garrison;Dodoma;Papua New Guinea
1997-04-08;Nicoli;Maeve;Jerald;Strasbourg;Brazil
1991-02-23;Wilma;Aylani;Orpah;Ciudad del Este;Bangladesh
1993-11-27;Merci;Azari;Cottle;Indianapolis;Canada
1993-10-11;Rochette;Elowyn;Billye;Assis;Morocco
1992-06-16;Dacia;Eliana;Devlen;Porto Velho;Seychelles
1985-11-19;Anica;Daphne;Ajay;Mendoza;Iceland
1987-04-13;Leeanne;Clara;Wattenberg;Perm;Ecuador
1998-12-31;Stacey;Scottie;Casimir;Enugu;Belarus
1997-03-31;Netty;Aurelia;Suanne;Jakarta;Nigeria
1994-01-29;Nikki;Andie;Merriott;Rochester;Liberia
1986-11-22;Anallese;Elowyn;Colyer;Recife;Switzerland
1999-09-24;Hallie;Adhara;Screens;Freetown;American Samoa
1992-08-06;Evaleen;Eliana;Brian;Bucharest;Romania
1999-08-12;Josephine;Inaya;Odell;Santa Cruz de Tenerife;Bahamas
1988-01-30;Claudina;Malia;Casimir;Tórshavn;Armenia
1988-07-19;Shel;Azari;Tacye;Chuí;AndorrA
1986-08-14;Merrie;Aylani;Thunell;Manaus;Ghana
1997-01-11;Christy;Lyla;Papageno;Hilo;United Arab Emirates
1986-09-25;Etta;Noelle;August;La Serena;Australia
1997-11-29;Brynna;Gianna;Gladstone;Quebec City;Mozambique
1990-02-26;Agnese;Ivey;Bakerman;Ludhiana;Christmas Island
1995-03-11;Ethel;Alitzel;Tybald;Canberra;San Marino
1998-08-06;Oona;Amara;Birdella;Santo Domingo;RWANDA
1986-03-02;Myriam;Kya;Corilla;Tallinn;Somalia
1991-10-31;Henriette;Azari;Leler;Kota Bharu;Iraq
1988-04-04;Chrystel;Clara;Pillsbury;Fairbanks;Hong Kong
1997-03-18;Kenna;Ivey;Clarissa;Manzini;Eritrea
1997-06-03;Chandra;Kya;Longfellow;Winnipeg;Angola
1996-11-26;Harrietta;Avani;Revkah;Santa Cruz de la Sierra;Saint Lucia
1994-04-19;Cyndie;Halo;Greenwald;Honolulu;Angola
1990-12-17;Marline;Amara;Land;Yokohama;Spain
1998-01-01;Fidelia;Ainara;Chandler;Medellín;Guatemala
1985-07-30;Lelah;Andie;Stanwood;Saint-Denis;Nepal
1986-10-11;Blake;Elowyn;Geffner;Kunming;Togo
1994-01-13;Ingrid;Arabella;Gemini;Tehran;Poland
1999-06-14;Krystle;Imogen;Tound;Málaga;Togo
1985-03-26;Dorthy;Amara;Modie;Norilsk;Denmark
1998-03-23;Madelle;Kai;Bergman;Quito;Trinidad and Tobago
1993-05-24;Sonni;Inaya;Poll;Athens;Ukraine
1999-12-25;Chastity;Parker;Roxanna;Harbin;El Salvador
1994-11-11;Daryl;Clara;Ephrem;El Paso;Syrian Arab Republic
1991-08-14;Dianemarie;Arabella;Slifka;Fredericton;Myanmar
1998-08-22;Tomasina;Rylee;Lesley;Taiyuan;Antarctica
1995-07-02;Gilda;Gianna;Graig;Dili;French Southern Territories
1996-09-18;Felice;Ivey;Pacorro;Charlotte;Guernsey
1996-11-04;Courtnay;Gianna;Kiersten;La Serena;Comoros
1996-05-24;Anica;Maeve;Amethist;Málaga;Faroe Islands
1994-11-12;Monika;Emryn;Eno;Boston;Oman
1999-05-10;Bobinette;Kai;Toffic;Tegucigalpa;Heard Island and Mcdonald Islands
1999-08-15;Thalia;Emryn;Podvin;Bursa;"Cote D""Ivoire"
1999-02-25;Dennie;Zaya;Odysseus;Bamako;Guernsey
1999-09-01;Lorne;Rylee;Berne;Sri Jayawardenapura-Kotte;Togo
1987-08-03;Beth;Maisy;Kenwood;Ilhéus;Sweden
1992-07-21;Carlie;Miley;Kiersten;Abuja;"Korea, Democratic People""S Republic of"
1987-01-26;Cordi;Gianna;Elo;Monaco;Libyan Arab Jamahiriya
1997-09-07;Elise;Ivey;Daveta;Harbin;Cameroon
1985-06-12;Debee;Scottie;Gunn;Zapopan;British Indian Ocean Territory
1998-11-25;Judy;Alitzel;Pearse;Bridgetown;French Guiana
1985-01-03;Yolane;Aylani;Lowry;Maputo;Heard Island and Mcdonald Islands
1987-08-02;Nannie;Imogen;Thema;Yangon;Belarus
1996-10-16;Zsa Zsa;Kya;Adalbert;Basra;Martinique
1993-07-14;Alie;Arely;Dermott;Bucharest;Myanmar
1986-12-06;Mamie;Lyla;Faro;Newcastle;Monaco
1990-10-19;Regina;Arely;Campball;Prague;Malaysia
1991-12-12;Krystle;Ivey;Campball;St. John's;Tajikistan
1997-08-15;Basia;Emryn;Bartlett;Saint-Denis;Morocco
1999-08-04;Sheree;Rose;Pelagias;Hyderabad;Grenada
1985-12-22;Florencia;Lyla;Clara;Andorra la Vella;Isle of Man
1989-03-03;Regina;Rylee;Desai;Linz;Burundi
1987-11-23;Madalyn;Avani;Dash;Johannesburg;Sao Tome and Principe
1995-07-16;Caressa;Gianna;Drisko;Split (city);Cook Islands
1988-04-20;Shaine;Andie;Pattin;Brisbane;Tajikistan
1994-12-11;Mary;Inaya;Valerio;Boa Vista;Puerto Rico
1995-08-13;Shel;Aleyna;Si;Samara;Morocco
1992-10-13;Kathi;Rylee;Albertine;Pyongyang;El Salvador
1994-09-09;Gusella;Inaya;McLaughlin;Kuching;Chile
1989-03-30;Vevay;Azari;Arne;Jacksonville;Norway
1993-05-31;Chere;Parker;Stephie;Atlanta;Albania
1985-06-14;Charlena;Blessing;Jacqui;Astana;Antarctica
1989-08-31;Krystle;Dania;Slifka;Bern;Equatorial Guinea
1987-02-23;Georgina;Kya;Hamil;Amritsar;Eritrea
1989-09-22;Brietta;Lyla;Couture;Washington;Cook Islands
1985-06-15;Laurene;Rylee;Schlosser;Santa Cruz de Tenerife;Guinea
1990-08-09;Consuela;Dania;Zuzana;San Fernando;Puerto Rico
1992-10-29;Janis;Ivey;Rona;Perm;Kenya
1988-08-24;Rebeca;Azari;Cleo;Hong Kong;Madagascar
1989-10-09;Ginnie;Ainara;Marden;Colombo;Kuwait
1991-01-11;Joleen;Aylani;Astra;Barranquilla;RWANDA
1990-02-12;Wanda;Zaya;Cornelia;Hanoi;Iceland
1991-02-23;Amii;Kai;Quent;Lucknow;Sudan
1991-12-11;Janeczka;Ophelia;Sprage;Norilsk;RWANDA
1993-05-14;Johna;Azari;Tiffa;Adana;Korea, Republic of
1986-02-01;Nickie;Rose;Salchunas;Chicago;El Salvador
1995-01-12;Tressa;Clara;Joeann;Johannesburg;Mali
1996-08-20;Krystle;Blessing;Medrek;Sucre;Northern Mariana Islands
1996-08-31;Shauna;Halo;Cristi;Jinan;Vanuatu
1995-04-06;Meghann;Ainara;Dichy;Oranjestad;Costa Rica
1997-03-17;Kathy;Arabella;Mike;Freetown;Liberia
1991-09-05;Jaclyn;Rowan;Annabella;Miami;Cape Verde
1989-10-02;Correy;Eliana;Junie;Porto Velho;France
1990-05-16;Maridel;Rowan;Anselmi;Rotterdam;Barbados
1999-08-12;Regina;Ivey;Suanne;Jamestown;Italy
1998-04-17;Orelia;Azari;Liva;Shigatse;Armenia
1986-09-04;Desirae;Noelle;Fry;N'Djamena;"Lao People""S Democratic Republic"
1997-11-07;Stacey;Arabella;Dearborn;Campinas;Belgium
1987-04-13;Drucie;Arabella;Anastatius;Cotonou;Guinea-Bissau
1988-06-14;Maridel;Dania;Prober;Leeds;Cuba
1999-02-28;Beverley;Rowan;Poppy;Managua;Norway
1986-03-17;Emma;Ivey;Plato;Valparaíso;Burundi
1990-03-26;Tamqrah;Blessing;Holbrook;Apia;Niue
1985-05-17;Jean;Rowan;Phaidra;Linz;Tunisia
1989-01-11;Calla;Lakelynn;Prouty;Niamey;Macedonia, The Former Yugoslav Republic of
1987-04-11;Randa;Rowan;Lissi;Amritsar;Guernsey
1996-05-25;Cordi;Remi;Bates;Miri;Aruba
1996-09-13;Wanda;Zaya;Marsden;Panama City;Lithuania
1989-08-26;Josephine;Reese;Maisey;Santa Cruz de la Sierra;China
1997-11-28;Ellette;Aleyna;Cornelia;Ambon;Romania
1993-09-12;Berta;Clara;Thad;Juneau;Svalbard and Jan Mayen
1999-07-12;Coral;Ophelia;Ethban;Houston;Azerbaijan
1991-06-19;Demetris;Miley;Margarete;Rosario;Mongolia
1996-07-18;Robinia;Rose;Brunell;El Aaiún;South Georgia and the South Sandwich Islands
1987-08-14;Quintina;Aleyna;Chabot;Guwahati;Bermuda
1991-10-23;Magdalena;Aria;Nance;Tampere;Malaysia
1994-05-31;Aili;Ophelia;Callista;Libreville;Trinidad and Tobago
1986-02-27;Nanete;Hayden;Magnolia;San Francisco;Togo
1997-05-06;Ileana;Miley;Ummersen;Berlin;Oman
1988-07-06;Feliza;Avani;Carey;St. Louis;India
1992-06-09;Loree;Zaya;Sherrie;Milwaukee;Hungary
1989-08-03;Kayla;Lakelynn;Dielu;São Paulo;Equatorial Guinea
1987-06-27;Jillayne;Rylee;Haymes;Tampa;Montserrat
1990-02-22;Corina;Aylani;Schalles;Vaduz;Azerbaijan
1998-06-16;Elka;Kai;Thornburg;Valencia;Algeria
1991-10-18;Blondelle;Maeve;Kaja;Vladivostok;Namibia
1998-03-14;Micheline;Lyla;Barbey;Road Town;Guam
1994-06-16;Marjie;Kai;Daegal;Port Moresby;Seychelles
1985-03-13;Danny;Maisy;Kussell;Valparaíso;France
1997-03-30;Grier;Rose;An;Bratsk;Angola
1987-10-21;Randa;Avani;Kress;Tripoli;Viet Nam
1991-07-17;Orelia;Zaya;Isacco;Hobart;Chad
1986-09-11;Kristina;Ailany;Ricki;Changchun;Qatar
1990-09-05;Marita;Reese;Mozelle;Saint-Denis;Taiwan, Province of China
1987-06-23;Tamqrah;Ophelia;Burnside;Ibiza;New Zealand
1997-12-31;Paule;Kya;Viddah;Tehran;United Arab Emirates
1985-06-18;Ayn;River;Smitt;Jeddah;Taiwan, Province of China
1988-10-17;Jessamyn;Dania;Douglass;Nanning;Western Sahara
1991-08-26;Inga;River;Sadowski;Atlanta;British Indian Ocean Territory
1988-08-20;Joy;Zaya;Huggins;Lisbon;Dominica
1990-10-08;Jeanna;Kaeli;Heisel;Denver;Norfolk Island
1987-02-04;Suzette;Parker;Lorenz;Macapá;South Georgia and the South Sandwich Islands
1993-05-31;Cristine;Maeve;Neils;Guwahati;Guinea-Bissau
1987-12-23;Wileen;Hayden;Travax;Munich;Svalbard and Jan Mayen
1992-09-06;Gretal;Millie;Hessler;Libreville;Kiribati
1989-03-29;Andeee;Andie;Dichy;Fortaleza;Cyprus
1996-05-06;Cathie;Ainara;Fontana;Accra;Nigeria
1991-06-21;Esmeralda;Amara;Si;Guayaquil;Pakistan
1992-05-17;Janenna;Reese;McClimans;Ahmedabad;Argentina
1988-03-21;Mallory;Eliana;Brieta;Melekeok;Virgin Islands, U.S.
1991-02-01;Merrie;Imogen;Noelyn;City of Halifax;Gabon
1999-11-12;Deane;Clara;Schonfeld;Accra;Qatar
1986-12-12;Grier;Tallulah;Liebermann;Shigatse;United States
1996-12-01;Deloria;Remi;Juliet;Yokohama;Norfolk Island
1996-09-20;Anallese;Scottie;Virgin;Hiroshima;Portugal
1992-07-11;Sam;Kai;Lemuela;Stuttgart;Latvia
1992-01-19;Aimil;Miley;Bigner;Mexico City;Mali
1988-08-23;Betta;Lakelynn;Emerson;Jamestown;Myanmar
1995-07-07;Jessamyn;Lyla;Colyer;Singapore;Denmark
1997-01-07;Marsiella;Ailany;Afton;Adak;Lesotho
1987-08-26;Yolane;Miley;Lynn;Naples;Libyan Arab Jamahiriya
1998-12-16;Vanessa;Emryn;Weitman;Belém;Honduras
1998-11-16;Micheline;Maeve;Phaidra;Miami;Papua New Guinea
1990-10-10;Kore;Maisy;Caitlin;Surat Thani;Equatorial Guinea
1990-11-12;Neila;Ophelia;Mintz;Suva;RWANDA
1992-08-17;Atlanta;Remi;Stav;Montreal;United Arab Emirates
1988-05-17;Ellette;Inaya;Killigrew;Auckland;French Southern Territories
1986-01-09;Odessa;Tallulah;Chapland;Hilo;Tanzania, United Republic of
1985-08-06;Clary;Andie;Sasnett;Kraków;South Africa
1988-04-21;Jessy;Millie;Eiser;Ho Chi Minh City;Slovakia
1992-01-04;Tabbatha;Kya;Natalia;Dededo;Taiwan, Province of China
1992-12-12;Angela;Tallulah;Maroney;Bangalore;Mauritania
1999-07-24;Jeanna;Arabella;Selway;Daegu;Christmas Island
1989-07-29;June;Aleyna;Kazimir;Luxembourg (city);Costa Rica
1985-11-19;Sashenka;Imogen;Rhu;Kraków;Lithuania
1987-09-28;Karena;Scottie;Anselmi;Hilo;Kenya
1985-07-04;Joleen;Reese;Merat;Abuja;Qatar
1988-02-29;Ardenia;Zaya;Bari;Marseille;Bahrain
1995-01-23;Lindie;Miley;Iiette;Melbourne;Sierra Leone
1987-04-13;Almeta;Lakelynn;Morgun;Cleveland;Honduras
1987-03-26;Cindelyn;Kaeli;Howlyn;Yaoundé;Montserrat
1994-11-08;Ursulina;Blessing;Bari;Tashkent;Netherlands
1997-11-07;Elbertina;Adhara;Ventre;Koulikoro;Bouvet Island
1989-03-12;Adelle;Ainara;Richers;Ludhiana;Spain
1998-06-23;Gui;Aylani;Penelopa;Brisbane;Suriname
1990-07-29;Deane;Maeve;Alexandr;Faisalabad;British Indian Ocean Territory
1986-03-24;Melanie;Hayden;Shields;Albuquerque;Angola
1985-09-13;Kara-Lynn;Zaya;Hourigan;Oklahoma City;"Lao People""S Democratic Republic"
1989-07-05;Ardeen;Aleyna;Dowski;Monaco;American Samoa
1996-12-06;Dawn;Alitzel;Goerke;Novosibirsk;Suriname
1985-06-29;Shandie;Daphne;Krystle;Cotonou;Belgium
1991-05-26;Florie;Arely;Horan;Nizhny Novgorod;Cape Verde
1987-09-21;Hettie;Aria;Georas;Hong Kong;Korea, Republic of
1987-08-23;Kate;Kya;Olympium;Jeddah;Mexico
1986-11-26;Bernardine;Daphne;Braun;Freetown;Kazakhstan
1990-07-05;Layla;Halo;Iiette;Melbourne;Marshall Islands
1994-01-19;Annabela;Elowyn;Candy;Perth;Madagascar
1993-12-18;Flo;Halo;Pascia;Gibraltar;Lithuania
1993-08-12;Kathi;Ivey;Kunin;Chicago;Reunion
1989-02-23;Phedra;Avani;Miru;Cairo;Serbia and Montenegro
1993-04-13;Concettina;Maeve;Campball;Winnipeg;China
1995-12-30;Felice;Aria;Fontana;Kuching;Syrian Arab Republic
1985-08-31;Fidelia;Dania;Granoff;Austin;Haiti
1992-09-27;Tersina;Rose;Curren;Brazzaville;"Cote D""Ivoire"
1993-10-03;Shaylyn;Aylani;Herrera;Atlanta;Timor-Leste
1999-01-26;Teddie;Gianna;Arvo;Pekanbaru;Chad
1986-03-19;Joy;Adhara;Bollay;Ipoh;British Indian Ocean Territory
1999-07-30;Sallie;Inaya;Land;Charlotte;Comoros
1986-07-09;Deedee;Scottie;Terrence;Palembang;Namibia
1993-05-09;Jean;Reese;Sothena;Zanzibar City;Panama
1993-09-24;Yetty;Kai;Helfand;Boston;Colombia
1997-03-27;Christal;Scottie;Wildermuth;Rabi Island;Zimbabwe
1995-11-17;Marguerite;Lakelynn;Gavrila;Minneapolis;Cambodia
1996-07-23;Pamella;Emryn;Marijo;Ürümqi;Guinea-Bissau
1993-07-10;Mariann;Scottie;Socha;Bogor;Panama
1985-06-16;Beth;River;Wenoa;Balikpapan;Anguilla
1995-01-12;Clo;Lyla;Felizio;Dakar;Cayman Islands
1990-06-19;Kenna;Avani;Aurelio;Pristina;Zimbabwe
1997-08-23;Sadie;Inaya;Harday;Algiers;Denmark
1990-02-23;Kirstin;Aria;Pyle;Singapore;Malaysia
1985-03-25;Lenna;Azari;Juan;Nuuk;El Salvador
1993-02-05;Gilda;Azari;Joeann;Valdivia;Saint Helena
1993-04-28;Marylou;Rowan;Dichy;Mexico City;RWANDA
1986-06-06;Vinita;Rylee;Lattie;Douglas;Ireland
1998-03-27;Tybie;Kaeli;Wyn;Wollongong;Pakistan
1991-10-08;Ezmeralda;Halo;Guildroy;Iqaluit;Luxembourg
1998-09-12;Dolli;Gianna;Talia;Dar es Salaam;Uruguay
1991-08-05;Charissa;Avani;Japeth;Avarua;Cambodia
1993-10-29;Gwenneth;River;Hachmin;Hargeisa;Seychelles
1997-01-20;Rubie;Tallulah;Ulphia;Zapopan;Vanuatu
1999-09-06;Lynnea;Lyla;Trinetta;Tegucigalpa;San Marino
1985-06-13;Clo;Lyla;Grayce;Taipei;Burkina Faso
1990-05-02;Winifred;Blessing;Helfand;Yokohama;Qatar
1995-09-02;Carilyn;Inaya;Ralfston;Gaza;Montserrat
1999-12-20;Nelle;Millie;Ahab;Amsterdam;Wallis and Futuna
1989-08-26;Merle;Emryn;Giff;Houston;Niue
1992-11-11;Agnese;Elowyn;Gerge;Las Palmas de Gran Canaria;Cook Islands
1988-02-02;Nannie;Parker;Rurik;Dushanbe;Azerbaijan
1990-05-30;Helsa;Inaya;Sammons;Durango;South Georgia and the South Sandwich Islands
1994-05-18;Nananne;Ainara;Juliet;Monterrey;Canada
1986-07-10;Rhoda;Aria;Willie;Manzini;Solomon Islands
1995-06-11;Courtnay;Scottie;Forrer;Zamboanga City;Nepal
1990-10-15;Melina;Miller;Chapland;Adamstown;Malta
1990-01-03;Roberta;Azari;Jenness;Perm;Malaysia
1996-12-04;Audrie;Parker;Bibi;Port Vila;Iran, Islamic Republic Of
1999-04-17;Brandise;Miller;Gavrila;The Hague;Bangladesh
1988-11-09;Gloria;Avani;Pyle;Mendoza;Libyan Arab Jamahiriya
1990-05-12;Tobe;Maisy;Bearnard;Córdoba;Yemen
1995-01-27;Nananne;Emryn;Aaberg;Barcelona;San Marino
1992-10-04;Marti;Ivey;Carvey;Muscat;Montserrat
1991-08-15;Jasmina;Ophelia;Kamaria;Liverpool;Cocos (Keeling) Islands
1986-11-06;Stephanie;Lakelynn;Desai;Kolkata;Oman
1995-02-10;Brandise;Aleyna;Pip;Zürich;United Kingdom
1994-11-08;Robbi;Rose;Brittani;Freetown;Kazakhstan
1988-02-03;Monika;Emryn;Norrie;Birmingham;Samoa
1999-06-28;Ofilia;Dania;Daveta;Naples;Iceland
1991-08-06;Sidoney;Alitzel;Isacco;Yaren District;Gambia
1990-06-15;Monika;Halo;Cottle;Jayapura;Guernsey
1992-04-06;Mildrid;Ainara;Cristi;Valencia;Ukraine
1992-09-23;Amii;Rose;Zamora;Islamabad;Belgium
1985-04-13;Fayre;Clara;Darrell;Iquitos;Dominica
1995-08-12;Tera;Aylani;Laverne;Buenos Aires;Pakistan
1999-07-11;Kittie;Dania;Bendick;Norilsk;Antarctica
1994-05-07;Jemie;Ophelia;Yorick;Zhengzhou;Gibraltar
1988-12-07;Elie;Eliana;Codding;Boston;Vanuatu
1991-11-09;Evita;Lyla;Erlandson;Stanley;Romania
1990-01-02;Ursulina;Blessing;Emmy;Madrid;Dominica
1988-07-20;Nicoli;Elowyn;Mandler;Accra;Suriname
1999-03-21;Laurene;Aria;Koziara;Simferopol;Syrian Arab Republic
1995-05-28;Aeriela;Amara;Ahab;Seattle;Thailand
1987-03-20;Brooks;Rose;Lilas;Dededo;Hungary
1995-06-14;Ayn;Zaya;Caitlin;Angra do Heroísmo;Maldives
1992-06-29;Averyl;Kaeli;Jary;Kandy;Antarctica
1997-01-26;Felice;Clara;Dimitris;Tegucigalpa;Costa Rica
1988-11-29;Jolyn;Millie;Phaidra;Lubumbashi;Colombia
1994-08-12;Oralee;Emryn;Rocray;Oranjestad;Anguilla
1985-01-06;Trudie;Aleyna;Destinee;Ankara;Bulgaria
1997-05-20;Lanna;Amara;Girardo;Phoenix;Dominican Republic
1993-05-27;Kirbee;Clara;Anestassia;Vientiane;Cocos (Keeling) Islands
1991-11-14;Cassandra;Blessing;Barrus;Shijiazhuang;Benin
1999-07-23;Atlanta;Dania;Oneida;Manchester;Israel
1986-09-11;Albertina;Clara;Philipp;Mandurah;Mayotte
1999-03-27;Dawn;Kya;Gahl;Ankara;Lithuania
1997-06-23;Jenilee;Remi;Dielu;Düsseldorf;Martinique
1994-09-16;Althea;Scottie;Anis;San Diego;Norfolk Island
1991-03-09;Brena;Imogen;Hurley;Reykjavík;Palestinian Territory, Occupied
1994-10-01;Alleen;Gianna;Jillane;Strasbourg;Australia
1985-07-26;Jany;Ophelia;Thunell;Quito;Estonia
